engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,co2_emissions,make_type,vehicle_class_type
3.5,6,AS10,X,12.2,8.5,10.6,27,247.0,General,SUV
5.0,8,AS8,Z,15.7,10.3,13.2,21,304.0,Sports,Sedan
3.0,6,AM8,Z,11.0,8.3,9.8,29,229.0,Sports,Sedan
4.7,8,AS7,Z,14.7,9.1,12.2,23,294.0,Premium,Sedan
3.0,6,AS8,Z,11.9,8.4,10.3,27,241.0,Premium,Sedan
3.0,6,AS8,Z,13.0,8.9,11.1,25,255.0,Premium,SUV
3.5,6,AS8,Z,12.3,8.5,10.6,27,244.0,Premium,Hatchback
5.3,8,A6,X,14.6,10.3,12.7,22,298.0,Premium,Truck
1.5,4,AV8,X,9.6,8.9,9.3,30,216.0,General,SUV
2.4,4,AV6,X,10.5,8.2,9.5,30,219.0,General,Hatchback
1.6,4,M6,Z,9.5,7.7,8.7,32,200.0,Premium,Hatchback
3.0,6,AS8,Z,14.7,9.9,12.6,22,295.0,Sports,Sedan
4.8,8,A6,X,21.0,14.2,18.0,16,410.5,Premium,Truck
3.0,6,AS8,Z,13.8,11.4,12.7,22,296.0,Premium,SUV
2.3,4,AS6,X,11.0,7.9,9.6,29,226.0,General,Hatchback
6.2,8,A6,Z,18.8,13.4,16.4,17,377.0,Premium,SUV
3.7,6,A6,X,14.1,10.0,12.2,23,281.0,Luxury,Truck
2.0,4,AS6,X,11.8,8.4,10.2,28,239.0,Luxury,Sedan
2.4,4,A9,X,11.2,8.1,9.8,29,225.0,General,Truck
3.3,6,AS6,X,12.9,9.5,11.4,25,269.0,General,SUV
3.0,6,A8,D,11.2,8.4,9.8,29,270.0,Sports,SUV
1.8,4,AS6,X,9.6,6.6,8.3,34,191.0,General,Hatchback
2.8,4,A6,D,12.0,8.2,10.3,27,277.0,Premium,Truck
6.2,8,AS8,Z,14.2,8.4,11.6,24,272.0,General,Hatchback
5.0,8,AS8,Z,15.6,10.4,13.2,21,312.0,Luxury,Sedan
2.0,4,AM7,Z,10.0,7.4,8.8,32,206.0,Premium,Hatchback
3.4,6,AM7,Z,11.3,7.9,9.8,29,230.0,Sports,Sedan
4.0,8,AS8,Z,16.2,9.3,13.1,22,309.0,Premium,Sedan
3.0,6,AS8,Z,13.2,9.2,11.4,25,267.0,Premium,SUV
4.0,8,A7,Z,14.0,10.4,12.4,23,291.0,Premium,Hatchback
2.7,6,AS10,X,12.0,8.9,10.6,27,249.0,General,Truck
1.6,4,M6,Z,9.5,7.7,8.7,32,200.0,Premium,Hatchback
3.3,6,AS8,X,11.6,8.5,10.2,28,238.0,General,Sedan
1.8,4,M6,X,9.4,6.6,8.1,35,190.0,General,Sedan
1.8,4,M5,X,9.4,6.7,8.2,34,189.0,General,Hatchback
2.0,4,M6,Z,10.8,7.6,9.4,30,216.0,General,Hatchback
3.0,6,A10,D,10.2,7.8,9.1,31,245.0,Premium,Truck
2.5,4,AS6,X,9.0,6.7,7.8,36,187.0,General,Sedan
2.0,4,AS8,Z,12.0,8.6,10.4,27,244.0,General,Sedan
2.0,4,AS6,Z,11.5,8.5,10.1,28,232.0,General,Sedan
2.0,4,AS8,Z,11.8,8.5,10.3,27,241.0,Premium,Hatchback
3.0,6,AM7,Z,14.5,10.5,12.7,22,299.0,Premium,Hatchback
4.4,8,AS8,Z,13.3,9.2,11.5,25,269.0,Premium,Sedan
4.7,8,A7,Z,17.7,13.4,15.8,18,370.0,Premium,SUV
2.5,5,AS6,X,11.6,8.2,10.1,28,233.0,Premium,Sedan
2.8,4,A6,D,10.8,7.7,9.4,30,252.0,Premium,Truck
1.8,4,AV,X,8.3,6.5,7.5,38,174.0,General,Sedan
3.5,6,AS6,X,11.0,7.7,9.5,30,222.0,General,Sedan
2.0,4,M6,X,8.5,6.2,7.5,38,175.0,General,Hatchback
2.0,4,AS6,Z,11.5,7.9,9.9,29,228.0,Premium,Sedan
3.5,6,AS6,X,11.4,7.3,9.5,30,223.0,General,Sedan
6.2,8,A8,Z,15.9,11.2,13.8,20,324.0,General,Truck
1.0,3,AM5,Z,6.8,6.2,6.5,43,150.0,Premium,Sedan
3.0,6,AS6,Z,12.0,8.8,10.6,27,246.0,General,SUV
4.4,8,AS8,Z,14.5,9.9,12.4,23,290.0,Premium,Sedan
4.4,8,AS8,Z,16.0,11.0,13.8,20,322.0,Premium,Hatchback
1.8,4,AS7,Z,10.9,7.5,9.4,30,216.0,Premium,Hatchback
3.6,6,A6,X,14.3,9.9,12.3,23,283.0,General,SUV
6.2,8,AS8,Z,14.6,8.1,11.7,24,269.0,General,Sedan
6.2,8,A10,Z,16.4,10.7,13.8,20,325.0,Premium,SUV
2.0,4,AS8,Z,10.9,7.5,9.4,30,220.0,Premium,Sedan
4.4,8,AS8,Z,14.0,9.6,12.0,24,282.0,Premium,Sedan
2.0,4,AS8,Z,10.6,7.2,9.0,31,212.0,Premium,Hatchback
4.4,8,AS8,Z,14.3,9.4,12.1,23,283.0,Premium,Sedan
2.0,4,AS6,X,9.6,6.8,8.3,34,191.0,General,Sedan
3.7,6,AS7,Z,12.6,9.3,11.1,25,261.0,General,Sedan
3.5,6,AS6,X,14.6,10.4,12.8,22,294.0,General,SUV
5.0,8,AS6,Z,14.8,9.9,12.6,22,290.0,Sports,Hatchback
1.8,4,M5,X,10.0,6.9,8.6,33,198.0,General,Sedan
5.7,8,A8,X,16.6,10.7,14.0,20,328.0,Premium,SUV
2.0,4,AS8,D,7.9,5.9,7.0,40,189.0,Premium,Hatchback
2.0,4,AS8,Z,10.2,7.2,8.9,32,208.0,Premium,Hatchback
6.2,8,AS6,Z,19.7,12.9,16.6,17,382.0,Premium,Sedan
3.8,6,AM7,Z,12.8,9.3,11.2,25,260.0,Sports,Hatchback
5.3,8,A6,X,16.7,13.1,15.1,19,354.0,Premium,Truck
4.8,8,A6,X,21.1,14.2,18.0,16,410.5,Premium,Truck
6.0,9,A8,Z,17.5,11.4,14.7,19,345.0,Sports,Hatchback
2.0,4,AS6,Z,9.2,7.0,8.2,34,193.0,Premium,Hatchback
3.6,6,AS8,X,12.3,8.2,10.4,27,246.0,General,Hatchback
3.5,6,A6,X,13.2,9.6,11.5,25,264.0,General,Truck
3.0,6,A9,Z,12.7,9.2,11.2,25,263.0,Premium,Hatchback
3.6,6,AS5,X,13.4,9.7,11.7,24,269.0,General,SUV
2.0,4,AS8,Z,11.3,7.1,9.4,30,221.0,Premium,Hatchback
3.5,6,AS6,E,18.3,12.9,15.9,18,254.0,General,SUV
2.4,4,AS6,X,11.5,9.3,10.5,27,246.0,General,SUV
3.0,6,AM7,Z,13.5,9.9,11.9,24,280.0,Premium,Hatchback
2.5,4,AS6,X,11.1,8.1,9.7,29,229.0,General,SUV
5.5,8,AS7,Z,15.1,10.7,13.1,22,301.0,Premium,Hatchback
6.25,9,AS8,Z,18.7,11.5,15.5,18,363.0,Premium,Sedan
4.4,8,AS8,Z,14.7,9.7,12.5,23,292.0,Premium,Hatchback
3.5,6,AS6,X,15.7,11.2,13.7,21,322.0,Luxury,SUV
3.5,6,AS6,Z,13.1,9.8,11.2,25,262.0,Premium,Hatchback
3.8,6,AM7,Z,12.5,9.1,11.0,26,257.0,Sports,Hatchback
2.0,4,AS8,Z,11.3,7.8,9.7,29,227.0,Premium,Sedan
3.6,6,A7,Z,14.2,10.1,12.3,23,283.0,Sports,SUV
6.2,8,AS6,Z,14.9,8.5,12.0,24,276.0,General,Sedan
2.5,4,AS6,X,10.9,7.6,9.4,30,220.0,General,SUV
2.0,4,AV8,Z,10.8,8.3,9.7,29,228.0,Premium,SUV
3.5,6,AS9,X,12.4,9.3,11.0,26,257.0,General,SUV
3.0,6,AS8,Z,11.9,8.3,10.3,27,241.0,Sports,Sedan
6.25,9,AM7,Z,21.6,14.5,18.4,14,410.5,Sports,Sedan
3.6,6,AS8,X,11.6,8.0,10.0,28,234.0,Premium,Sedan
4.4,8,AS8,Z,14.0,9.6,12.0,24,282.0,Premium,Hatchback
3.0,6,AM7,Z,13.0,8.5,11.0,26,259.0,Premium,Hatchback
3.6,6,AS6,X,12.9,8.7,11.0,26,259.0,Premium,Sedan
1.4,4,AS6,X,8.4,6.4,7.5,38,176.0,General,Sedan
2.0,4,AM7,Z,10.0,7.0,8.7,32,204.0,Premium,Hatchback
2.0,4,AS8,Z,10.7,7.9,9.4,30,221.0,Premium,Sedan
6.0,9,AS8,Z,20.4,12.0,16.6,17,389.0,Luxury,Hatchback
3.0,6,AS8,Z,10.9,7.3,9.3,30,216.0,Premium,Hatchback
3.0,6,AS8,Z,15.7,9.7,13.0,22,299.0,Sports,Sedan
3.8,6,AM7,Z,12.7,9.2,11.1,25,260.0,Sports,Hatchback
1.5,4,A9,X,9.2,7.9,8.6,33,201.0,Premium,SUV
2.4,4,A6,X,12.0,7.6,10.0,28,230.0,Premium,Sedan
2.5,4,AS8,X,9.2,7.1,8.2,34,194.0,General,SUV
2.0,4,AS8,Z,10.6,7.2,9.1,31,209.0,Premium,Sedan
3.5,6,AV7,X,11.2,8.4,9.9,29,232.0,General,Sedan
2.0,4,AS8,Z,11.2,8.4,9.9,28,228.0,Premium,Sedan
2.0,4,AS8,Z,10.8,7.6,9.4,30,219.0,Premium,Sedan
4.4,8,AS8,Z,15.2,9.8,12.8,22,294.0,Premium,Sedan
1.6,4,A4,X,9.0,6.8,8.0,35,188.0,General,Hatchback
6.25,9,M6,Z,19.2,11.3,15.6,18,364.0,Premium,Sedan
2.5,4,AS6,X,8.4,6.1,7.4,38,173.0,General,Hatchback
6.2,8,A6,Z,17.0,11.8,14.7,19,338.0,Premium,SUV
6.25,8,A8,Z,18.5,12.6,15.8,18,363.0,Premium,SUV
2.0,4,AS7,Z,10.7,8.4,9.6,29,226.0,Premium,Sedan
3.6,6,A8,X,11.6,9.0,10.4,27,245.0,General,Truck
3.4,6,AM7,Z,11.5,8.3,10.1,28,232.0,Sports,Hatchback
2.0,4,AM7,Z,10.0,7.0,8.7,32,203.0,Premium,Hatchback
5.5,8,A7,Z,19.9,14.500000000000002,17.9,16,410.5,Premium,SUV
3.6,6,A5,X,14.1,11.1,12.8,22,299.0,Premium,SUV
1.5,4,AV7,X,7.0,6.4,6.8,42,157.0,General,Sedan
2.4,4,AV6,X,9.9,7.7,8.9,32,206.0,General,Hatchback
4.4,8,M6,Z,16.2,10.9,13.8,20,324.0,Premium,Hatchback
4.0,8,AM8,Z,12.8,9.2,11.2,25,261.0,Sports,Sedan
1.4,4,M5,X,8.5,7.1,7.9,36,186.0,General,Hatchback
2.0,4,AS6,X,8.4,6.6,7.6,37,178.0,General,Hatchback
3.0,6,AS8,Z,11.4,7.4,9.6,29,221.0,Premium,Hatchback
3.0,6,M6,Z,13.8,9.0,11.7,24,273.0,Premium,Hatchback
5.0,8,AS10,X,15.5,10.0,13.1,22,305.0,General,Hatchback
1.5,4,A4,X,7.9,6.8,7.4,38,173.0,General,Hatchback
3.8,6,AM7,Z,13.7,9.6,11.9,24,274.0,Sports,Hatchback
2.9,6,AS8,Z,13.5,9.0,11.5,25,268.0,Premium,Sedan
3.0,6,AS8,Z,11.1,7.8,9.6,29,224.0,Premium,Hatchback
2.0,4,AM6,Z,10.4,7.7,9.2,31,212.0,Premium,Sedan
1.6,4,M6,Z,9.4,7.6,8.6,33,201.0,Premium,Hatchback
3.0,6,AS8,Z,13.2,9.2,11.4,25,267.0,Premium,SUV
1.4,4,AS6,X,9.4,7.0,8.3,34,191.0,General,Hatchback
2.0,4,AS6,Z,9.7,7.0,8.5,33,198.0,Premium,Sedan
6.25,8,A8,Z,15.6,9.6,12.9,22,302.0,Premium,Sedan
3.6,6,AS6,X,13.1,9.0,11.3,25,260.0,Premium,Hatchback
5.5,8,A7,Z,17.2,13.4,15.5,18,364.0,Premium,SUV
2.4,4,A6,X,10.1,6.8,8.6,33,202.0,Premium,Sedan
6.2,8,M6,Z,17.2,12.0,14.9,19,349.0,General,Hatchback
2.0,4,AS8,Z,10.6,7.3,9.1,31,214.0,Premium,Hatchback
2.5,4,AV,X,5.3,5.0,5.1,47,121.0,General,Sedan
3.8,6,M6,Z,14.1,9.6,12.1,23,283.0,General,Hatchback
3.0,6,AS8,Z,12.4,8.8,10.8,26,253.0,Sports,Sedan
3.6,6,A5,X,13.7,8.9,11.5,25,271.0,Premium,Sedan
2.4,4,A9,X,10.8,7.8,9.5,30,222.0,Premium,SUV
3.8,6,AM7,Z,13.7,9.6,11.9,24,274.0,Sports,Hatchback
4.0,6,M6,X,15.1,11.5,13.5,21,317.0,General,Truck
4.4,8,AS8,Z,15.5,11.4,13.6,21,318.0,Premium,SUV
2.0,4,AV8,Z,9.9,7.6,8.9,32,205.0,Premium,Hatchback
4.0,8,AS8,Z,17.0,9.6,13.7,21,318.0,Premium,Sedan
2.5,6,AS6,Z,11.8,8.7,10.4,27,239.0,Premium,Hatchback
2.5,4,AS6,X,10.6,8.2,9.5,30,218.0,General,SUV
2.0,4,A9,Z,11.0,7.3,9.4,30,219.0,Premium,Hatchback
1.5,4,AV,X,7.9,6.3,7.2,39,170.0,General,Sedan
2.5,4,AS6,X,11.7,8.4,10.2,28,235.0,General,Truck
1.5,3,AS8,Z,10.3,7.9,9.2,31,215.0,Premium,Sedan
2.4,4,A9,X,11.3,8.3,10.0,28,230.0,Premium,SUV
1.4,4,AS6,X,8.5,6.2,7.4,38,175.0,General,Hatchback
2.0,4,AS6,X,11.8,8.1,10.1,28,238.0,General,Sedan
1.4,4,M6,X,9.0,6.7,7.9,36,185.0,General,Sedan
5.7,8,A6,X,17.6,12.7,15.4,18,354.0,General,Truck
5.0,8,AS10,X,16.8,12.4,14.8,19,347.0,General,Truck
3.8,6,AM7,Z,12.6,9.9,11.4,25,267.0,Sports,Hatchback
2.0,4,AS8,Z,10.0,7.8,9.0,31,210.0,Premium,SUV
3.5,6,AV6,X,8.1,8.5,8.3,34,193.0,General,SUV
3.7,6,AS7,Z,13.2,9.7,11.6,24,274.0,Premium,Sedan
3.5,6,AS9,Z,12.2,9.5,11.0,26,258.0,Luxury,SUV
3.6,6,A6,E,19.2,13.1,16.5,17,264.0,Premium,SUV
2.0,4,AV7,X,9.1,7.6,8.4,34,198.0,General,Sedan
3.6,6,M6,Z,15.8,10.9,13.6,21,313.0,Sports,SUV
3.6,6,A8,X,14.1,10.0,12.2,23,288.0,Premium,Truck
4.7,8,A7,Z,17.2,12.8,15.2,19,357.0,Premium,SUV
1.8,4,AS6,X,9.3,6.3,7.9,36,182.0,General,Hatchback
2.5,4,AS6,X,10.9,7.9,9.5,30,224.0,General,Sedan
2.0,4,AS6,X,9.4,7.1,8.4,34,199.0,General,Sedan
1.4,4,M5,X,8.5,6.9,7.8,36,179.0,General,Hatchback
3.0,6,AS8,Z,11.3,8.7,10.1,28,235.0,Premium,SUV
2.4,4,A6,X,10.2,6.8,8.7,32,200.0,General,Sedan
3.0,6,AM8,Z,12.7,10.2,11.6,24,272.0,Sports,Hatchback
2.0,4,M6,Z,10.9,7.9,9.6,29,221.0,General,Hatchback
2.0,4,M6,X,10.5,8.1,9.4,30,220.0,General,SUV
1.4,4,AS6,X,9.1,6.7,8.0,35,184.0,General,Hatchback
2.0,4,AS6,X,12.6,9.7,11.3,25,260.0,General,SUV
6.0,8,A6,E,21.6,14.500000000000002,18.4,11,410.5,General,Truck
3.0,6,AS8,D,10.3,8.0,9.3,30,249.0,Premium,SUV
2.0,4,AS6,X,9.7,7.7,8.8,32,208.0,General,Sedan
3.4,6,AS10,Z,12.2,7.8,10.2,28,240.0,Premium,Sedan
2.0,4,AM6,X,10.1,7.8,9.1,31,209.0,Premium,Sedan
1.5,3,M6,Z,8.4,6.3,7.5,38,175.0,Premium,Hatchback
3.5,6,AV8,Z,7.7,7.4,7.6,37,175.0,Premium,Sedan
5.6,8,AS7,Z,17.4,12.1,15.0,19,345.0,Premium,SUV
1.4,4,AM7,Z,5.6,4.9,5.3,47,122.0,General,Hatchback
5.2,9,A8,Z,15.5,11.4,13.7,21,322.0,Sports,Hatchback
3.5,6,AS6,X,13.7,9.4,11.8,24,271.0,General,Sedan
1.6,4,M6,Z,9.1,6.7,8.0,35,184.0,Premium,Hatchback
3.0,6,M6,Z,14.1,9.0,11.8,24,271.0,Premium,Hatchback
3.5,6,AV6,Z,8.0,8.5,8.2,34,189.0,Premium,SUV
1.6,4,M6,Z,9.0,7.6,8.4,34,197.0,General,Sedan
2.0,4,AS6,Z,10.7,8.5,9.7,29,226.0,Premium,SUV
3.0,6,AM7,Z,11.1,8.5,9.9,29,232.0,Sports,Hatchback
1.4,4,M5,X,8.4,7.0,7.8,36,182.0,General,Hatchback
2.4,4,M6,X,10.1,6.9,8.7,32,200.0,General,Sedan
1.6,4,M6,X,8.3,6.4,7.5,38,175.0,General,Hatchback
2.0,4,AS8,Z,11.3,8.5,10.0,28,233.0,Premium,SUV
3.6,6,M6,X,14.3,8.8,11.8,24,277.0,General,Hatchback
3.2,6,A9,X,12.6,8.9,10.9,26,251.0,Premium,SUV
3.6,6,A9,E,16.9,10.8,14.1,20,232.0,Premium,Sedan
1.4,4,A6,X,9.3,6.5,8.0,35,187.0,General,Sedan
3.7,6,M6,Z,13.6,9.7,11.8,24,278.0,General,Sedan
3.6,6,AS6,X,12.7,8.5,10.8,26,254.0,General,Sedan
6.0,8,A6,X,21.6,14.500000000000002,18.4,15,410.5,Premium,Truck
5.3,8,A4,X,18.3,14.2,16.5,17,380.0,General,Truck
3.5,6,AS10,X,14.9,11.3,13.3,21,310.0,Luxury,SUV
6.2,8,AS7,Z,17.7,11.9,15.1,19,347.0,Premium,Hatchback
3.0,6,AS7,Z,15.2,12.6,14.0,20,322.0,Premium,SUV
2.0,4,A7,Z,11.5,9.8,10.7,26,251.0,Premium,Truck
3.5,6,A6,X,12.8,9.5,11.3,25,263.0,General,Truck
1.6,4,M6,X,9.0,6.7,8.0,35,184.0,General,Hatchback
3.0,6,AS8,Z,15.0,10.3,13.1,22,301.0,Sports,Sedan
2.0,4,AV6,X,8.5,6.4,7.6,37,177.0,General,Sedan
3.0,6,AS8,Z,15.1,10.3,12.8,22,299.0,Sports,Sedan
3.5,6,AV7,Z,11.9,8.8,10.5,27,246.0,Premium,SUV
5.6,8,AS9,Z,15.1,11.2,13.3,21,313.0,General,Truck
3.5,6,AS7,Z,11.9,8.2,10.2,28,235.0,Premium,Hatchback
2.4,4,A4,X,11.7,8.2,10.1,28,232.0,Premium,Hatchback
2.0,4,AS6,X,10.2,8.2,9.3,30,214.0,General,SUV
3.5,6,AV7,X,11.2,8.3,9.9,29,232.0,General,Sedan
3.5,6,AS10,X,13.8,11.2,12.6,22,296.0,General,Truck
2.5,4,AV7,X,9.5,8.6,9.1,31,214.0,Premium,SUV
2.0,4,A9,Z,10.5,7.5,9.1,31,214.0,Premium,Hatchback
1.4,4,AS6,X,8.0,5.9,7.1,40,166.0,General,Hatchback
2.0,4,AS6,X,9.5,7.2,8.5,33,196.0,General,Sedan
3.3,6,A6,X,13.3,9.5,11.6,24,267.0,General,SUV
3.8,6,M6,Z,14.4,9.9,12.4,23,285.0,General,Hatchback
3.0,6,AS6,X,12.8,9.1,11.1,25,255.0,Premium,Sedan
5.3,8,A6,X,15.1,10.4,13.0,22,305.0,General,SUV
4.0,8,A9,Z,18.0,14.1,16.3,17,378.0,Premium,SUV
3.5,6,AS6,X,13.3,9.3,11.5,25,264.0,General,SUV
3.0,6,AS7,D,13.6,10.0,12.0,24,322.0,Premium,SUV
1.8,4,AV,X,7.8,6.0,7.0,40,161.0,General,Sedan
2.0,4,AS8,Z,10.6,7.8,9.3,30,220.0,Premium,Sedan
4.7,8,AS7,Z,13.7,9.3,11.7,24,277.0,Premium,Hatchback
1.5,4,AV7,X,7.8,6.2,7.1,40,165.0,General,Sedan
2.0,4,AM7,Z,9.8,7.7,8.8,32,205.0,Premium,Hatchback
3.0,6,AM7,Z,11.9,9.3,10.7,26,250.0,Sports,Hatchback
3.6,6,AS8,Z,15.1,9.9,12.7,22,292.0,Premium,Sedan
2.4,4,A9,X,11.4,8.6,10.1,28,238.0,Premium,SUV
1.5,4,AV7,X,7.3,6.1,6.8,42,156.0,General,Sedan
2.0,4,AS6,Z,12.4,8.7,10.7,26,246.0,Premium,Sedan
2.0,4,AM7,Z,8.6,6.4,7.6,37,177.0,Premium,Hatchback
1.6,4,AM6,X,8.3,6.5,7.5,38,177.0,General,Hatchback
6.25,8,AS8,Z,21.6,14.500000000000002,18.4,15,410.5,Luxury,Sedan
6.0,9,AS8,Z,20.0,12.2,16.5,17,380.0,Luxury,Hatchback
3.7,6,AS6,X,14.3,9.7,12.2,23,287.0,Luxury,Sedan
3.5,6,AS6,X,14.2,10.3,12.4,23,285.0,General,SUV
3.8,8,AS8,Z,16.1,10.8,13.7,21,321.0,Sports,Sedan
6.25,8,A8,Z,15.8,9.6,13.0,22,305.0,Premium,Sedan
2.0,4,AS8,Z,10.2,7.2,8.9,32,208.0,Premium,Sedan
3.0,6,AS10,D,11.8,9.3,10.7,26,288.0,General,Truck
3.0,6,A8,D,11.8,8.1,10.2,28,277.0,Sports,SUV
2.0,4,M6,X,8.0,5.8,7.0,40,161.0,General,Hatchback
3.5,6,AS6,X,11.4,7.3,9.6,29,221.0,General,Sedan
2.0,4,AM7,Z,12.2,10.2,11.3,25,264.0,Sports,SUV
2.0,4,AS8,Z,11.2,8.9,10.2,28,238.0,Premium,SUV
1.3,4,A9,X,10.8,8.7,9.9,29,230.0,Premium,SUV
3.6,6,A8,X,12.8,8.7,11.0,26,258.0,Premium,Sedan
2.0,4,AV,X,5.7,6.0,5.8,47,136.0,Luxury,Sedan
5.3,8,A6,X,15.1,10.4,13.0,22,304.0,General,SUV
3.0,6,M6,Z,14.9,9.8,12.6,22,296.0,Sports,Sedan
1.6,4,A6,Z,10.0,7.8,9.0,31,207.0,Premium,Hatchback
5.3,8,A6,X,15.8,11.4,13.8,20,325.0,General,Truck
5.3,8,A6,X,15.9,11.7,14.0,20,329.0,General,Truck
1.5,4,AV,X,7.0,5.9,6.5,43,151.0,General,Sedan
2.0,4,AV,X,5.5,5.7,5.6,47,131.0,General,Sedan
5.0,8,AS8,Z,15.7,10.4,13.3,21,311.0,Sports,Sedan
3.0,6,M7,Z,12.9,9.1,11.1,25,260.0,Sports,Hatchback
5.3,8,A6,E,20.7,14.4,17.9,16,317.0,Premium,Truck
3.5,6,AS6,X,11.3,7.6,9.6,29,221.0,General,Sedan
2.0,4,AS6,X,11.5,8.4,10.1,28,232.0,Luxury,Truck
6.0,9,A8,Z,16.7,10.9,14.1,20,331.0,Sports,Hatchback
3.0,6,M6,Z,12.7,8.8,10.9,26,255.0,Premium,Hatchback
2.0,4,M6,Z,10.7,6.9,9.0,31,207.0,Premium,Hatchback
1.4,4,AS6,X,9.7,7.6,8.7,32,200.0,General,SUV
5.0,8,AS8,Z,15.0,10.2,12.8,22,302.0,Sports,Sedan
4.3,6,A6,E,20.2,14.500000000000002,18.0,16,296.0,Premium,Truck
1.6,4,M6,X,9.4,7.0,8.3,34,197.0,General,Hatchback
2.0,4,M6,X,8.2,5.9,7.2,39,166.0,General,Sedan
3.0,6,AS8,Z,12.6,9.6,11.3,25,264.0,Premium,SUV
5.5,8,AS7,Z,15.6,10.3,13.2,21,304.0,Premium,Sedan
1.8,4,M6,X,8.5,6.6,7.6,37,178.0,General,Sedan
3.6,6,AS9,X,12.4,8.7,10.7,26,250.0,Premium,Sedan
5.0,8,AS8,Z,17.2,12.5,15.1,19,356.0,Premium,SUV
2.4,4,AV,X,8.6,6.4,7.6,37,177.0,General,Sedan
3.0,6,AM7,Z,14.1,9.7,12.1,23,278.0,Premium,Hatchback
5.0,8,AS6,E,21.5,14.500000000000002,18.4,15,306.0,General,Truck
3.6,6,A8,X,12.4,7.8,10.3,27,242.0,Premium,Sedan
6.25,9,AM7,Z,21.6,14.500000000000002,18.4,13,410.5,Sports,Sedan
3.8,6,AM7,Z,12.2,8.7,10.6,27,244.0,Sports,Hatchback
2.0,4,AV6,X,9.6,7.6,8.7,32,202.0,General,SUV
1.4,4,AS6,X,9.4,7.8,8.7,32,204.0,Premium,SUV
3.0,6,AS8,Z,14.7,9.1,12.2,23,281.0,Sports,Sedan
5.7,8,AS8,Z,18.3,12.9,15.9,18,371.0,Premium,SUV
1.5,3,AS8,Z,10.3,7.9,9.2,31,215.0,Premium,Sedan
2.0,4,AS8,D,8.9,7.2,8.1,35,218.0,Sports,SUV
1.6,4,AM7,X,9.7,7.4,8.6,33,205.0,General,Sedan
4.7,8,M6,Z,18.1,12.2,15.4,18,354.0,Sports,Sedan
1.5,3,AS6,Z,8.8,6.8,7.9,36,184.0,Premium,Hatchback
4.4,8,AS8,Z,16.1,10.9,13.8,20,317.0,Premium,SUV
3.6,6,AS6,X,13.6,8.6,11.4,25,262.0,Premium,Sedan
3.6,6,AS8,X,11.6,8.1,10.0,28,235.0,Premium,Sedan
3.0,6,M6,Z,13.8,9.0,11.7,24,269.0,Premium,Hatchback
6.0,8,A6,E,21.6,14.500000000000002,18.4,11,410.5,General,Truck
1.4,4,AS8,X,8.1,6.4,7.4,38,172.0,General,Hatchback
2.5,4,AS6,E,16.1,11.9,14.2,20,234.0,General,Truck
5.0,8,AS10,X,15.4,9.7,12.9,22,303.0,General,Hatchback
3.0,6,A9,Z,12.8,8.5,10.8,26,253.0,Premium,Sedan
5.6,8,AS7,Z,17.4,12.2,15.1,19,355.0,Premium,SUV
3.5,6,A6,X,13.9,10.5,12.4,23,285.0,General,Truck
2.0,4,AS8,X,9.8,7.6,8.8,32,202.0,Premium,SUV
3.6,6,AM7,Z,13.1,8.7,11.1,25,262.0,Sports,Sedan
2.0,4,A6,Z,11.5,8.8,10.3,27,237.0,Premium,Hatchback
2.0,4,AM7,Z,9.6,7.1,8.5,33,199.0,Premium,Hatchback
5.9,9,A6,Z,18.0,12.6,15.6,18,359.0,Sports,Hatchback
2.4,4,A6,X,11.5,8.3,10.1,28,237.0,General,SUV
2.0,4,A6,E,14.2,9.8,12.2,23,195.0,Premium,Sedan
2.5,4,A6,X,11.1,8.6,10.0,28,234.0,Premium,SUV
2.4,4,AV,X,11.7,10.3,11.1,25,255.0,Premium,SUV
2.0,4,AS8,E,13.3,11.8,12.6,22,209.0,General,Truck
1.4,4,M5,X,8.0,6.5,7.3,39,171.0,General,Hatchback
3.8,6,M7,Z,13.1,9.2,11.4,25,262.0,Sports,Hatchback
3.5,6,AS6,X,15.9,12.0,14.2,20,333.0,General,SUV
2.0,4,AS6,Z,11.5,7.9,9.9,29,228.0,Premium,Hatchback
2.0,4,M6,Z,11.3,8.4,10.0,28,233.0,General,Hatchback
4.8,8,AM7,Z,15.3,9.7,12.8,22,294.0,Sports,Sedan
1.6,4,M6,X,9.0,7.1,8.2,34,192.0,General,Hatchback
3.6,6,AS9,X,13.5,9.7,11.8,24,277.0,Premium,SUV
2.0,4,M6,X,8.6,6.4,7.6,37,178.0,General,Sedan
2.7,6,AS10,X,13.1,10.2,11.8,24,277.0,General,Truck
5.3,8,A6,X,15.0,10.7,13.1,22,307.0,General,Truck
1.5,4,M6,Z,8.0,6.2,7.2,39,167.0,General,Sedan
2.5,4,M6,Z,12.1,9.0,10.7,26,249.0,Sports,Sedan
3.0,6,A8,Z,11.4,7.3,9.6,29,221.0,Premium,Hatchback
4.4,8,AS8,Z,15.6,11.3,13.7,21,320.0,Premium,SUV
3.8,6,AM7,Z,16.0,11.5,14.0,20,322.0,Sports,Sedan
3.0,6,AM7,Z,10.7,8.3,9.6,29,225.0,Sports,Hatchback
3.3,6,AS6,X,12.9,9.4,11.3,25,260.0,General,SUV
